run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.09;0;15466364;28832;458308;0;0;741;15101
2;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.09;0;15481960;28880;458364;0;0;726;15116
3;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;15467996;28944;458360;0;0;740;15103
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15469540;28992;458400;0;0;738;15105
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15479468;29040;458368;0;0;728;15114
6;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.06;0;15471536;29080;458356;0;0;723;15119
7;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15477684;29120;458376;0;0;716;15126
8;0,000000;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.07;0;15475696;29168;458380;0;0;731;15111
9;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.08;0;15477024;29216;458376;0;0;731;15111
10;0,000000;1;1024KiB;128MiB;128;0.0069;0.04;0.05;0.09;0;15473208;29272;458416;0;0;733;15109
