run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.08;0;15478392;36604;455472;0;0;727;15110
2;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.66;0;15483228;36644;455496;0;0;723;15114
3;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;15394008;36676;455528;0;0;899;14938
4;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.07;0;15478420;36708;455568;0;0;728;15109
5;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.05;0;15471204;36740;455556;0;0;721;15116
6;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.08;0;15478308;36772;455540;0;0;728;15110
7;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.08;0;15484428;36804;455540;0;0;712;15125
8;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.07;0;15480468;36836;455540;0;0;725;15112
9;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15477420;36868;455572;0;0;729;15108
10;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.07;0;15190736;36908;455544;0;0;908;14929
