run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4781;4781;18.7;18.7;0.20122;0.00471404
2;4779;4779;18.7;18.7;0.2013;0.00463219
3;5031;5031;19.7;19.7;0.19123;0.00453683
4;4724;4724;18.5;18.5;0.20378;0.00459152
5;4683;4683;18.3;18.3;0.20565;0.00476886
6;4835;4835;18.9;18.9;0.19886;0.00462485
7;4844;4844;18.9;18.9;0.19825;0.00472759
8;4865;4865;19.0;19.0;0.19744;0.00461217
9;4852;4852;19.0;19.0;0.198;0.00461278
10;5714;5714;22.3;22.3;0.1676;0.00437677
