run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.06;0;13676740;40292;1908012;0;0;1613;13366
2;0,000016;1;1024KiB;128MiB;128;0.0072;0.04;0.05;0.44;0;13599284;40440;1914236;0;0;1681;13292
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13535984;40600;1918940;0;0;1745;13224
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13462564;40704;1923324;0;0;1820;13144
5;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.10;0;13598200;40904;1929720;0;0;1780;13178
6;0,000016;1;1024KiB;128MiB;128;0.0082;0.04;0.06;1.86;0;13369208;41056;1937704;0;0;1891;13059
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13304540;41260;1945784;0;0;1948;12994
8;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.23;0;13568208;41452;1952724;0;0;1715;13220
9;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.06;0;13294860;41596;1961312;0;0;1971;12956
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;13248400;41736;1963652;0;0;2000;12925
