run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4724;4724;18.5;18.5;0.20318;0.00494943
2;4951;4951;19.3;19.3;0.19416;0.00462516
3;4681;4681;18.3;18.3;0.20552;0.00461644
4;4777;4777;18.7;18.7;0.20136;0.00469856
5;4760;4760;18.6;18.6;0.20238;0.00464798
6;4846;4846;18.9;18.9;0.19841;0.00463557
7;4859;4859;19.0;19.0;0.19753;0.00472075
8;5057;5057;19.8;19.8;0.18968;0.00466237
9;5071;5071;19.8;19.8;0.18881;0.00479898
10;5346;5346;20.9;20.9;0.17941;0.00447321
