run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15510948;32360;454812;0;0;701;15141
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15493832;32400;454824;0;0;705;15137
3;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.09;0;15505764;32432;454840;0;0;689;15153
4;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.06;0;15479244;32464;454864;0;0;721;15121
5;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15471324;32504;454876;0;0;745;15097
6;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.04;0.08;0;15460996;32536;454876;0;0;745;15096
7;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.07;0;15453920;32568;454888;0;0;743;15099
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15477436;32600;454880;0;0;724;15118
9;0,000000;1;1024KiB;128MiB;128;0.0100;0.05;0.07;0.14;0;15477128;32632;454884;0;0;723;15119
10;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.08;0;15335884;32664;454884;0;0;1133;14709
