run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15338168;41200;458724;0;0;845;14985
2;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15343744;41240;458776;0;0;826;15004
3;0,000000;1;1024KiB;128MiB;128;0.0050;0.03;0.04;0.11;0;15271644;41272;458812;0;0;993;14837
4;0,000000;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.08;0;15401320;41304;458820;0;0;779;15051
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15304988;41344;458836;0;0;834;14996
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15321272;41384;458832;0;0;776;15054
7;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15391316;41424;458872;0;0;806;15024
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;14622192;41456;458832;0;0;1367;14462
9;0,000000;1;1024KiB;128MiB;128;0.0075;0.04;0.06;0.08;0;15413984;41496;458828;0;0;778;15051
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15287576;41544;458840;0;0;807;15023
