run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;34478205903;14584927393;2533728298;156946985;3.40;20757.80;50914.80;19.80;7.00;73.40;0.00;0;70.10;0.69;1.72;1.79;3.40;1.20
2;45276020595;18442488461;3228166899;200799751;8.00;24682.20;66379.20;21.80;9.00;69.20;0.00;0;65.46;1.78;1.89;1.85;8.00;1.20
3;43916576558;16809652062;3105231263;189904404;6.80;18370.20;43490.80;16.80;6.00;77.40;0.00;0;74.23;2.14;1.96;1.87;6.80;1.20
4;46132713780;16633215745;3256151242;194956288;2.20;27252.80;61706.60;22.20;9.40;68.40;0.00;0;65.82;3.34;2.37;2.02;2.20;1.00
5;44321512441;17145882354;3069997189;191766135;2.20;22291.20;48430.60;19.00;8.00;72.80;0.00;0;65.53;3.12;2.42;2.06;2.20;1.20
6;40347307679;15467508569;2816999876;179763862;2.40;21834.20;47471.20;18.20;6.80;75.20;0.00;0;64.81;3.38;2.71;2.18;2.40;1.00
7;43592464548;17976394393;3007918604;194731068;2.80;24839.60;63431.20;21.00;8.40;70.80;0.00;0;71.80;3.38;2.81;2.24;2.80;1.00
8;302657951;198319788;18812711;1950742;1.00;1030.00;1850.40;3.00;1.20;95.80;0.00;0;41.68;4.20;2.98;2.33;1.00;1.00
9;50019096690;17944276511;3471719099;221353683;1.40;29619.00;63127.80;21.60;10.20;68.20;0.00;0;62.43;3.38;2.94;2.35;1.40;1.20
10;45231011216;18086415699;3085537666;200897270;2.60;18315.00;44024.00;16.20;6.20;77.40;0.00;0;66.17;2.86;2.86;2.35;2.60;1.20
