run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;22712856413;8281642806;1678665892;90217319;1.00;14711.00;30904.60;12.00;5.20;82.60;0.00;0;81.91;1.26;0.84;0.87;1.00;1.00
2;24851443865;8736625834;1770446366;87629534;1.40;16146.80;30693.00;12.60;5.80;81.80;0.00;0;83.33;1.13;0.84;0.87;1.40;1.20
3;25638648246;9121344873;1853975793;92741216;2.60;17781.20;28287.60;13.00;5.60;81.20;0.00;0;81.71;0.87;0.82;0.86;2.60;1.20
4;23750569440;8486193317;1732201668;88697176;2.60;15206.80;24576.20;11.00;4.80;84.20;0.00;0;81.09;1.15;0.93;0.90;2.60;1.20
5;25679829594;9151255650;1853591879;98085894;2.60;16712.80;26526.00;11.80;5.60;82.60;0.00;0;81.18;1.23;0.97;0.91;2.60;1.00
6;25097322762;9124177669;1848874151;94370356;4.00;16970.20;29682.00;13.20;5.40;81.60;0.00;0;81.41;1.38;1.05;0.94;4.00;1.00
7;25285372495;9035267895;1848682693;95507966;2.80;17865.80;29727.40;13.60;6.00;80.20;0.00;0;81.29;1.32;1.09;0.96;2.80;1.20
8;22682387850;8502554157;1575362709;93539910;3.00;17160.00;33137.80;13.60;5.80;80.80;0.00;0;81.14;1.44;1.16;0.99;3.00;1.20
9;23635667152;8661545033;1675219999;98046684;2.00;14444.60;25679.60;12.00;5.40;82.80;0.00;0;82.33;1.29;1.16;1.00;2.00;1.20
10;24691164938;9017728874;1783852355;101694498;1.40;19093.00;33659.20;15.00;6.20;79.00;0.00;0;80.09;1.21;1.15;1.01;1.40;1.20
