run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15511936;20376;441824;0;0;716;15146
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15517588;20408;441880;0;0;710;15151
3;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15518956;20440;441840;0;0;709;15153
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15511764;20472;441816;0;0;716;15146
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15506040;20512;441824;0;0;721;15141
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15505616;20544;441868;0;0;722;15139
7;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15508104;20576;441856;0;0;720;15142
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15506496;20616;441864;0;0;725;15137
9;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.08;0;15496628;20656;441904;0;0;730;15132
10;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15496992;20688;441888;0;0;731;15131
