run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15465584;36288;459884;0;0;735;15099
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15472388;36328;459880;0;0;728;15106
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15477996;36360;459888;0;0;721;15112
4;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.13;0;15475108;36416;459896;0;0;722;15112
5;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;1.85;0;15479208;36464;459896;0;0;721;15113
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.04;0;15456384;36520;459900;0;0;730;15104
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15462956;36568;459904;0;0;763;15071
8;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.08;0;15433912;36608;459988;0;0;762;15071
9;0,000000;1;1024KiB;128MiB;128;0.0064;0.04;0.05;0.08;0;15478440;36640;459920;0;0;721;15112
10;0,000000;1;1024KiB;128MiB;128;0.0075;0.04;0.05;0.13;0;15460080;36688;459956;0;0;728;15106
