run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;25879203710;9686488218;1880391692;101690798;3.80;14978.40;35812.80;13.60;6.00;80.60;0.00;.03;81.16;1.51;1.21;1.13;3.80;1.20
2;27400787335;10025524441;1990014564;108455042;2.60;15947.40;33265.00;13.60;6.00;80.60;0.00;0;79.26;1.31;1.21;1.14;2.60;1.00
3;27142625945;10044608896;1974244912;106380259;2.40;17013.80;34319.60;13.00;6.20;80.80;0.00;0;81.38;1.29;1.23;1.15;2.40;1.20
4;27390198972;10103204429;1990789713;107289270;2.60;16868.60;37242.20;14.20;5.80;80.00;0.00;0;80.48;0.81;1.11;1.11;2.60;1.00
5;27677665098;10345155545;2014313057;110719556;2.00;16562.20;37189.20;13.40;6.00;81.00;0.00;0;80.10;0.74;1.04;1.09;2.00;1.00
6;28613014192;10394856780;2039220986;115466889;1.00;17417.80;37928.20;14.00;6.20;79.80;0.00;0;78.45;1.53;1.24;1.16;1.00;1.40
7;27809760873;10220283649;1981538995;110069422;4.20;16217.00;37034.00;14.20;5.40;80.00;0.00;0;78.49;1.78;1.39;1.21;4.20;1.00
8;27675023113;10014039028;1947201166;117699020;1.40;17239.00;39697.60;14.60;6.60;78.80;0.00;0;81.31;0.97;1.22;1.16;1.40;1.00
9;27778803749;10312933626;1935507273;114763722;3.20;17564.80;37403.60;14.00;5.80;80.00;0.00;0;79.36;1.88;1.36;1.21;3.20;1.00
10;27874620159;11243641263;1939233311;123903054;1.20;17137.00;38611.20;15.60;6.00;78.40;0.00;0;79.34;2.16;1.52;1.28;1.20;1.40
