Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),173
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),252
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),190
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),245
GET,/Categorias,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",54
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),187
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),203
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),171
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),180
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),173
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),197
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),5
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),188
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),173
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),1334
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),181
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),152
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),193
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),246
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),177
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),4073
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),181
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),241
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),170
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),186
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),167
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),4
GET,/Mesas,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",11
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),252
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),204
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),228
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),215
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),214
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),192
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),162
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),5333
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),184
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),185
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),158
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),165
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),238
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),194
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),211
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),191
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),181
GET,/Productos,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",31
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),164
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),263
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),185
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),163
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),252
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),164
