run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.5;11.5;45.1;45.1;0.08156;0.00279464
2;11.6;11.6;45.2;45.2;0.08134;0.00286409
3;11.6;11.6;45.3;45.3;0.08134;0.00275098
4;11.6;11.6;45.2;45.2;0.08137;0.00277274
5;11.6;11.6;45.2;45.2;0.08121;0.00274809
6;11.6;11.6;45.4;45.4;0.08116;0.00280629
7;11.6;11.6;45.2;45.2;0.08143;0.0028125
8;11.7;11.7;45.7;45.7;0.0805;0.0027303
9;11.7;11.7;45.8;45.8;0.0804;0.00277175
10;11.5;11.5;44.9;44.9;0.08205;0.00277032
