run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;37742108236;15718934719;2734131806;172599635;4.00;24427.40;60179.60;20.60;8.40;70.60;0.00;0;69.61;2.58;1.85;1.69;4.00;1.40
2;37792202024;15156257372;2692013173;170881742;6.40;19343.60;49859.60;17.20;7.00;75.40;0.00;0;68.35;2.64;1.97;1.74;6.40;1.40
3;46650701201;17030697372;3372645584;191885553;3.40;26610.20;60820.60;21.20;9.20;69.40;0.00;0;64.21;2.09;1.93;1.74;3.40;1.60
4;45482909937;16599950149;3197721750;193713076;2.00;28418.20;60792.60;22.80;9.40;67.80;0.00;0;64.58;2.70;2.15;1.83;2.00;1.20
5;48200095370;17529755825;3430834624;207955830;3.80;29054.20;60446.60;22.40;9.20;68.00;0.00;0;63.39;2.32;2.17;1.86;3.80;1.00
6;47575406943;17080403384;3358052072;201014272;2.40;29921.40;60075.00;22.80;10.00;67.00;0.00;0;63.73;2.82;2.33;1.93;2.40;1.40
7;47843247719;17220835709;3363114797;207300476;4.80;30564.40;63061.60;23.20;10.00;66.60;0.00;0;64.06;2.05;2.21;1.91;4.80;1.00
8;47292590281;17582541498;3295080507;207989408;2.00;27947.60;53063.80;21.80;9.20;68.80;0.00;0;67.01;3.01;2.41;1.99;2.00;1.20
9;17040367254;6882382354;1164115406;63868148;1.20;8443.60;13521.80;7.20;3.40;89.00;0.00;0;63.43;3.22;2.64;2.09;1.20;1.00
10;43676891007;20914695336;2848728728;181709682;1.00;9657.80;21626.20;9.20;3.60;87.00;0.00;0;67.55;1.33;2.21;1.98;1.00;1.00
