run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15539364;19616;396152;0;0;739;15168
2;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15497492;19664;396192;0;0;764;15143
3;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;15529652;19712;396316;0;0;745;15162
4;0,000000;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.07;0;15513828;19752;396300;0;0;748;15158
5;0,000000;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.09;0;15573196;19800;396276;0;0;705;15202
6;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.08;0;15565696;19856;396252;0;0;695;15211
7;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15580344;19912;396260;0;0;698;15208
8;0,000000;1;1024KiB;128MiB;128;0.0094;0.04;0.07;0.26;0;15576288;19960;396220;0;0;701;15205
9;0,000000;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.07;0;15192660;20008;396276;0;0;1205;14701
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.08;0;15512324;20056;396280;0;0;764;15143
