run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8701;8701;34.0;34.0;0.10068;0.00972869
2;8613;8613;33.6;33.6;0.10022;0.00864416
3;8725;8725;34.1;34.1;0.09917;0.00787546
4;8619;8619;33.7;33.7;0.10163;0.00910049
5;9058;9058;35.4;35.4;0.09814;0.00767548
6;8785;8785;34.3;34.3;0.10045;0.00846669
7;8636;8636;33.7;33.7;0.10048;0.00818138
8;8767;8767;34.2;34.2;0.09898;0.00794572
9;8976;8976;35.1;35.1;0.0989;0.00777906
10;8020;8020;31.3;31.3;0.10917;0.00981066
