run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;43001695355;15985169399;3144685524;175316093;3.20;26506.80;60783.60;22.20;9.60;68.20;0.00;0;65.96;2.28;2.21;1.96;3.20;1.20
2;47323694264;17199599011;3358934582;188036820;2.40;27705.40;60596.20;21.20;9.60;69.00;0.00;0;62.83;2.40;2.24;1.99;2.40;1.00
3;44047150128;15980475680;3135298408;180879075;4.40;27271.00;57517.80;21.60;9.40;68.80;0.00;0;64.51;2.72;2.33;2.03;4.40;1.20
4;48633140308;17681959978;3492213925;203088483;2.80;29850.20;59022.40;23.20;10.40;66.60;0.00;0;64.06;3.43;2.61;2.14;2.80;1.00
5;47049637303;17021543873;3337401695;199050391;2.00;29180.20;59930.20;23.00;10.40;66.40;0.00;0;63.63;2.49;2.46;2.12;2.00;1.00
6;45952044158;16831944486;3239586935;199206105;6.80;27516.40;67275.80;24.20;9.20;66.40;0.00;0;66.89;2.27;2.41;2.12;6.80;1.00
7;48390620034;17551457560;3389230469;209805735;3.20;27740.00;59557.00;23.40;9.00;67.40;0.00;0;62.75;2.35;2.40;2.13;3.20;1.60
8;48973641682;17489132729;3369250320;212310998;2.00;29362.00;63014.60;22.80;10.40;66.80;0.00;0;64.08;2.16;2.31;2.11;2.00;1.40
9;49354266665;17835074619;3417369464;215393031;4.00;29271.00;60918.40;23.80;10.20;66.00;0.00;0;63.98;3.14;2.59;2.22;4.00;1.40
10;19669828226;11259419723;1173672548;86941556;3.40;14952.60;54021.00;14.60;5.40;80.20;0.00;0;74.61;1.52;2.25;2.13;3.40;1.20
