run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15462188;22176;442516;0;0;747;15113
2;0,000000;1;1024KiB;128MiB;128;0.0073;0.04;0.05;0.10;0;15485240;22208;442536;0;0;745;15115
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15438264;22248;442584;0;0;772;15087
4;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.06;0;15435696;22272;442576;0;0;780;15080
5;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.09;0;15433968;22312;442564;0;0;780;15079
6;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;15450588;22344;442568;0;0;774;15086
7;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;15475348;22384;442568;0;0;753;15106
8;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.06;0;15465748;22432;442584;0;0;750;15109
9;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15474224;22464;442588;0;0;742;15118
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.06;0;14912912;22504;442608;0;0;1070;14790
