run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8926;8926;34.9;34.9;0.09896;0.00883204
2;8743;8743;34.2;34.2;0.10047;0.00869473
3;8371;8371;32.7;32.7;0.10468;0.00784918
4;9309;9309;36.4;36.4;0.09536;0.00737491
5;9322;9322;36.4;36.4;0.09492;0.00758478
6;8613;8613;33.6;33.6;0.09962;0.00881004
7;8504;8504;33.2;33.2;0.1014;0.00883164
8;8870;8870;34.6;34.6;0.09739;0.00769322
9;9169;9169;35.8;35.8;0.09536;0.00867209
10;7965;7965;31.1;31.1;0.10971;0.0101254
