Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,112136,3,8,38.44829657473703,2.462399992509745,7906.813099994906,122.99983948063067,140.40800494936676,0.003756367400728582,8,10,13,15,40,98,270,710,3100,7800,7900
GET,/Mesas,28155,0,9,39.54173990405886,3.1020000024000183,7894.229300000006,1707.8527082223407,35.25350805583774,0.0,9,11,14,16,41,100,280,780,3100,7900,7900
GET,/Pedidos/5925,84199,4,9,40.53099241085225,2.8300999983912334,7901.99970001413,359.9828976591171,105.42745959131528,0.005008489867638109,9,11,14,16,41,100,290,780,3200,7800,7900
GET,/Productos,112136,0,9,39.04481240993093,2.6775000005727634,7908.057900000131,754.0,140.40800494936676,0.0,9,12,15,18,37,85,240,490,6000,7900,7900
PUT,Abrir Mesa,112106,173,14,130.452540550009,5.70789999619592,21874.604800003,165.08504451144452,140.37044127535947,0.21661718677534822,14,18,22,27,78,200,1000,3600,11000,17000,22000
POST,Agregar Item,279305,12561,15,48.53576605609029,5.0500999932410195,16029.360000000452,105.85765023898605,349.7240656201655,15.727910306850571,15,19,23,27,71,160,410,730,2000,9800,16000
PUT,Cerrar Mesa,111877,5143,16,59.67325028468994,5.101800008560531,18529.132899988326,57.50197091448644,140.08370523043718,6.439665847315698,16,19,23,27,68,150,390,810,6400,17000,19000
,Aggregated,839914,17884,13,57.23513699902693,2.462399992509745,21874.604800003,275.3196041499487,1051.6751896718486,22.392958198209985,13,17,20,24,57,140,380,830,7700,15000,22000
