run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7511;7511;29.3;29.3;0.1179;0.00959417
2;7862;7862;30.7;30.7;0.10939;0.00893424
3;7103;7103;27.7;27.7;0.12155;0
4;7632;7632;29.8;29.8;0.1157;0.00762987
5;8116;8116;31.7;31.7;0.10833;0.00855527
6;7623;7623;29.8;29.8;0.11828;0.00824145
7;8189;8189;32.0;32.0;0.10931;0.0079479
8;8252;8252;32.2;32.2;0.11186;0.00557299
9;8284;8284;32.4;32.4;0.11013;0.00656644
10;8695;8695;34.0;34.0;0.10421;0.00645658
