run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.09;0;13073060;73328;2473128;0;0;1649;12763
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12975612;73472;2477412;0;0;1731;12677
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12924540;73624;2483668;0;0;1790;12612
4;0,000016;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.57;0;13002012;73816;2490648;0;0;1702;12692
5;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12911440;73924;2495556;0;0;1772;12618
6;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.20;0;12842272;74076;2500976;0;0;1858;12526
7;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;12764828;74228;2508480;0;0;1917;12460
8;0,000016;1;1024KiB;128MiB;128;0.0062;0.04;0.04;0.05;0;13091112;74420;2515612;0;0;1575;12795
9;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12958632;74524;2520976;0;0;1710;12654
10;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.11;0;12771828;74692;2527460;0;0;1859;12500
