run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;22362793119;8181626654;1647877005;91135038;1.00;14506.00;32209.40;12.00;5.00;83.00;0.00;.03;83.24;0.22;0.66;0.84;1.00;1.00
2;24150257598;8531725850;1728491429;92164486;3.40;15432.80;28060.40;11.60;4.80;83.40;0.00;0;82.02;0.53;0.70;0.84;3.40;1.20
3;24888083059;9005971234;1831263648;98864830;3.00;16193.20;27605.80;11.80;5.00;83.20;0.00;0;82.67;1.50;0.89;0.89;3.00;1.00
4;25326620571;8979572253;1833551711;98505606;1.00;16784.40;29087.40;12.40;5.00;82.40;0.00;0;80.40;0.70;0.77;0.85;1.00;1.00
5;24769053931;8794797553;1781823788;96643947;4.20;16819.40;28045.00;13.40;5.60;81.00;0.00;0;81.47;1.37;0.96;0.91;4.20;1.00
6;25494841166;8916233166;1818519231;97194225;3.60;17393.00;31688.40;13.00;5.60;81.20;0.00;0;82.04;1.43;1.03;0.94;3.60;1.00
7;25545591295;9075825824;1860605097;105029575;2.20;16554.80;30014.20;12.80;5.20;81.80;0.00;0;81.15;1.58;1.11;0.97;2.20;1.20
8;25568503640;9034819723;1833768504;105189326;2.20;16708.80;28493.20;12.20;5.40;81.80;0.00;0;80.22;1.27;1.09;0.97;2.20;1.00
9;24493519205;8766550735;1790030690;102495251;1.60;18342.40;31024.00;13.80;6.20;80.00;0.00;0;79.95;1.15;1.07;0.97;1.60;1.20
10;25173833393;8847658286;1796329370;104062421;2.00;17529.60;29097.20;13.80;6.20;80.00;0.00;0;79.85;1.79;1.23;1.03;2.00;1.20
