run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15446532;39420;458032;0;0;751;15082
2;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.08;0;15472784;39460;458028;0;0;712;15120
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15471928;39492;458044;0;0;726;15106
4;0,000000;1;1024KiB;128MiB;128;0.0058;0.03;0.04;0.10;0;15487652;39540;458060;0;0;711;15122
5;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15484564;39572;458060;0;0;713;15119
6;0,000000;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.07;0;15476916;39604;458080;0;0;720;15112
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15480056;39636;458084;0;0;718;15114
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15472448;39668;458084;0;0;725;15107
9;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15466340;39700;458056;0;0;730;15102
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15459580;39732;458068;0;0;725;15107
