run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7502;7502;29.3;29.3;0.11786;0.00619033
2;7960;7960;31.1;31.1;0.11341;0.00635633
3;8791;8791;34.3;34.3;0.10269;0.0065436
4;8101;8101;31.6;31.6;0.11269;0.00351794
5;7687;7687;30.0;30.0;0.11605;0.00703887
6;8382;8382;32.7;32.7;0.10868;0.00544447
7;8252;8252;32.2;32.2;0.11165;0.00583207
8;9175;9175;35.8;35.8;0.09866;0.00608445
9;8791;8791;34.3;34.3;0.10562;0.00412838
10;8573;8573;33.5;33.5;0.10852;0.00479327
