run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7847;7847;30.7;30.7;0.11421;0.00781011
2;7502;7502;29.3;29.3;0.12213;0.0062896
3;7678;7678;30.0;30.0;0.11904;0.00650441
4;7911;7911;30.9;30.9;0.11329;0.00665543
5;8493;8493;33.2;33.2;0.10668;0.005221
6;7623;7623;29.8;29.8;0.11561;0.00511722
7;8274;8274;32.3;32.3;0.11067;0.00606609
8;8371;8371;32.7;32.7;0.10711;0.00610516
9;9315;9315;36.4;36.4;0.10014;0.00413862
10;8845;8845;34.6;34.6;0.10551;0.00432738
