run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12890400;76660;2596392;0;0;1705;12584
2;0,000016;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.18;0;12746956;76764;2602528;0;0;1835;12449
3;0,000016;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.42;0;12653172;76964;2611404;0;0;1931;12344
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12944444;77124;2635984;0;0;1636;12616
5;0,000016;1;1024KiB;128MiB;128;0.0088;0.04;0.05;0.91;0;12794488;77228;2642052;0;0;1766;12480
6;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;12629392;77452;2667344;0;0;1912;12308
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12567620;77612;2673892;0;0;1947;12268
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;12923900;77716;2679396;0;0;1600;12609
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;12669168;77916;2688516;0;0;1837;12363
10;0,000016;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.61;0;12614928;78012;2696004;0;0;1896;12297
