run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;26827873089;14916518110;2475861799;342407983;5.80;5149.00;31585.40;38.60;13.80;46.80;0.00;1.07;41.40;6.18;6.95;6.03;5.80;3.40
2;37694658022;27741576489;3116023676;484218470;12.00;6145.80;39315.20;44.00;13.40;42.00;0.00;.52;49.59;7.98;7.10;6.12;12.00;1.80
3;32450183669;27091891108;2566965268;384401438;6.40;5346.40;36804.40;47.00;14.00;38.40;0.00;.33;33.35;7.23;7.18;6.22;6.40;2.20
4;34124268419;33312444985;2611728777;404738255;3.00;4929.20;32740.40;45.40;13.60;40.40;0.00;.74;35.02;7.50;7.53;6.46;3.00;3.40
5;34579357258;37198507285;2469478220;382832862;13.80;5121.40;36413.40;43.00;11.00;45.60;0.00;.46;39.80;8.64;7.58;6.56;13.80;3.80
6;38953227801;42964178874;2703646560;426046975;6.20;5163.80;38323.20;46.80;11.20;41.00;0.00;.56;41.26;8.22;7.63;6.64;6.20;4.80
7;44531869072;57073085451;2968961495;498581471;12.60;4741.20;32700.60;44.00;10.60;45.00;0.00;.52;35.50;9.68;8.47;7.04;12.60;9.60
8;47594494373;64359896016;2904227446;507764018;8.80;5442.20;35979.20;48.00;11.20;40.20;0.00;.63;31.72;5.40;7.48;6.80;8.80;3.00
9;53843703554;73479963913;3255026311;579691217;9.80;5351.60;35878.60;53.20;11.60;35.00;0.00;.40;41.10;9.41;8.06;7.03;9.80;9.40
10;43818941741;60070807208;2628295644;452519062;3.40;6406.60;50248.00;49.80;11.80;37.80;0.00;.67;29.84;9.09;8.37;7.24;3.40;5.20
