Method,Name,Error,Occurrences
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),158
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),112
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),231
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",17
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),229
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),228
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),121
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),899
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),112
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),95
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),119
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),116
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),132
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),136
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),119
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),122
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),116
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),140
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),148
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),104
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),128
