run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;14725716;18856;996808;0;0;1480;14379
2;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.10;0;14699176;19468;1135844;0;0;1370;14354
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;14671432;19672;1143200;0;0;1388;14329
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.08;0;14669956;19828;1149564;0;0;1386;14325
5;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.09;0;14693912;20008;1122520;0;0;1389;14348
6;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.07;0;14668416;20200;1129220;0;0;1408;14323
7;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;14653620;20824;1120392;0;0;1430;14309
8;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;14692792;20968;1126408;0;0;1373;14360
9;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.07;0;14682156;21104;1130796;0;0;1392;14338
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14711164;21264;1114412;0;0;1379;14366
