run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8642;8642;33.8;33.8;0.10127;0.00986724
2;9467;9467;37.0;37.0;0.0945;0.00667032
3;8719;8719;34.1;34.1;0.10023;0.00773972
4;8957;8957;35.0;35.0;0.09906;0.00780664
5;8815;8815;34.4;34.4;0.09984;0.00773173
6;8713;8713;34.0;34.0;0.09905;0.00832191
7;8713;8713;34.0;34.0;0.09992;0.00818033
8;8648;8648;33.8;33.8;0.09977;0.00885649
9;8573;8573;33.5;33.5;0.10036;0.0101041
10;8060;8060;31.5;31.5;0.10711;0.00918647
