Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,14310,0,5,7.402109818305967,2.210699996794574,1230.601300005219,123.0,19.662914278560475,0.0,5,6,7,8,12,16,21,32,120,1200,1200
GET,/Mesas,3616,0,6,8.3544560010668,2.8074000001652166,1247.0896000013454,1127.1050884955753,4.968630190864758,0.0,6,7,8,9,13,17,23,33,250,1200,1200
GET,/Pedidos/5925,10685,0,6,8.743624464148352,2.6329999964218587,1240.9170000028098,360.0,14.681917474941907,0.0,6,7,8,9,14,18,24,34,160,1200,1200
GET,/Productos,14310,0,6,7.82465187281225,2.84539999847766,233.25669999758247,754.0,19.662914278560475,0.0,6,7,8,9,13,17,22,27,75,160,230
PUT,Abrir Mesa,14310,0,10,11.879101886747861,5.651400002534501,237.3226999916369,166.32962962962964,19.662914278560475,0.0,10,11,12,13,17,22,28,34,170,180,240
POST,Agregar Item,35793,170,9,10.605647129355292,4.30850000702776,219.88560000318103,105.90277428547482,49.18201892190881,0.23359157423866395,9,10,11,12,16,21,27,34,130,150,220
PUT,Cerrar Mesa,14310,35,9,10.596855087340609,5.001300000003539,156.7434000025969,61.11642208245982,19.662914278560475,0.04809238293148964,9,10,11,12,16,21,27,32,130,150,160
,Aggregated,107334,205,8,9.715180391110033,2.210699996794574,1247.0896000013454,256.3718206719213,147.48422370195738,0.2816839571701536,8,9,11,11,15,20,26,33,130,260,1200
