run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7766;7766;30.3;30.3;0.11568;0.00805245
2;7771;7771;30.4;30.4;0.11321;0.00932741
3;7529;7529;29.4;29.4;0.11945;0.007351
4;8295;8295;32.4;32.4;0.11157;0.00517139
5;8005;8005;31.3;31.3;0.11338;0.00591059
6;8060;8060;31.5;31.5;0.11395;0.00632339
7;8737;8737;34.1;34.1;0.10235;0.00763147
8;8168;8168;31.9;31.9;0.11427;0.00484347
9;8173;8173;31.9;31.9;0.11231;0.00581464
10;8584;8584;33.5;33.5;0.10049;0.0101312
