run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8327;8327;32.5;32.5;0.10789;0.00757242
2;8590;8590;33.6;33.6;0.10576;0.00621658
3;7876;7876;30.8;30.8;0.1155;0.0071843
4;7582;7582;29.6;29.6;0.11686;0.00795795
5;8279;8279;32.3;32.3;0.10542;0.00746625
6;8163;8163;31.9;31.9;0.11103;0.00661014
7;8231;8231;32.2;32.2;0.10933;0.00560142
8;8168;8168;31.9;31.9;0.11036;0.00625132
9;8631;8631;33.7;33.7;0.09972;0.0098915
10;8137;8137;31.8;31.8;0.10639;0.00916764
