Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),186
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),275
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),217
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),392
GET,/Categorias,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",75
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),226
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),229
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),177
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),229
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),194
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),201
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),3
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),241
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),164
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),1135
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),206
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),171
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),244
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),300
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),207
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),3561
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),219
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),287
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),215
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),229
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),173
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),2
GET,/Mesas,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",17
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),285
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),209
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),278
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),206
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),197
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),219
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),216
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),4718
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),251
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),218
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),187
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),199
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),221
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),236
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),205
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),197
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),205
GET,/Productos,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",29
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),186
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),316
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),155
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),201
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),302
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),190
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),203
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),224
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),251
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),246
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),191
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),177
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",50
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),172
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),188
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),225
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),1661
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),194
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),208
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),203
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),241
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),197
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),178
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),200
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),203
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),217
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),179
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),261
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),242
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),230
