run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;52779134090;19264277731;3785117390;217225299;4.80;27519.80;85931.20;25.00;9.40;65.00;0.00;0;59.66;2.29;2.39;2.28;4.80;1.20
2;49622620404;18696483511;3556998452;222929241;4.60;29412.60;78001.20;24.60;10.20;65.20;0.00;0;61.18;2.80;2.53;2.34;4.60;1.60
3;50634678353;19619673612;3561257154;229402201;4.40;30086.20;79556.40;25.80;10.00;64.00;0.00;0;59.61;2.81;2.55;2.36;4.40;1.20
4;51537422115;19978704362;3612735148;229177229;3.40;30223.80;80416.00;25.00;10.20;64.40;0.00;0;59.33;3.52;2.73;2.43;3.40;1.00
5;55386295923;22376644251;3693590535;251476291;3.40;31430.40;74573.20;26.00;11.00;63.40;0.00;0;58.78;3.41;2.90;2.50;3.40;1.20
6;55065243331;21034989292;3776661936;240705045;3.40;31253.40;79274.40;26.80;10.60;62.40;0.00;0;57.80;3.29;2.98;2.56;3.40;1.20
7;57897700166;23086650970;3889794206;250382840;2.20;30372.00;70777.80;25.00;10.40;64.60;0.00;0;57.71;3.46;3.07;2.61;2.20;1.20
8;54887551678;21181178363;3715938143;243372109;4.20;31319.40;78528.00;26.80;10.80;62.20;0.00;0;58.02;2.90;2.95;2.59;4.20;1.20
9;56813303701;22354529753;3772568726;255374505;4.80;31676.20;74239.40;26.20;10.60;62.80;0.00;0;58.82;3.18;3.06;2.65;4.80;1.40
10;55312949067;20812569100;3786659543;248085831;4.20;30298.40;77051.40;26.20;10.00;63.60;0.00;0;57.83;2.47;2.85;2.60;4.20;1.00
