run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.0;11.0;42.8;42.8;0.08603;0.00277201
2;10.7;10.7;41.9;41.9;0.08804;0.00274005
3;11.3;11.3;44.1;44.1;0.08364;0.00267396
4;11.0;11.0;43.1;43.1;0.08541;0.00272044
5;10.9;10.9;42.5;42.5;0.08684;0.00276167
6;10.8;10.8;42.2;42.2;0.08769;0.00275328
7;11.1;11.1;43.2;43.2;0.0854;0.00281023
8;10.8;10.8;42.3;42.3;0.08707;0.0028188
9;11.0;11.0;42.9;42.9;0.08615;0.00276012
10;11.3;11.3;44.2;44.2;0.08354;0.00270705
