Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,21215,2515,6400.0,4882.827007875326,0.5501001141965389,33283.20030029863,108.44063162856469,26.559199359895967,3.148545198686701,6400,8300,8800,9000,9800,11000,13000,16000,24000,26000,33000
GET,/Mesas,5341,585,6700.0,4988.924353734232,0.6385999731719494,24656.703299842775,2109.836547463022,6.686433362300464,0.7323653841875626,6700,8300,8800,9000,9800,11000,13000,16000,24000,25000,25000
GET,/Pedidos/5925,15875,1837,6600.0,4877.996241681367,0.47950027510523796,24966.591199859977,318.3420472440945,19.87401790423514,2.29975249701291,6600,8300,8700,9000,9700,11000,13000,16000,24000,25000,25000
GET,/Productos,21186,4801,220.0,1275.8842253751834,0.5012000910937786,26411.295800004154,580.041064854149,26.5228940673465,6.010403776896561,220,330,450,560,7500,8700,9400,10000,16000,25000,26000
PUT,Abrir Mesa,21076,4207,1600.0,3432.5332140125506,0.6419001147150993,31394.84260044992,132.34266464224712,26.385184336986445,5.266771232952267,1600,2500,4900,8500,10000,11000,13000,14000,22000,27000,31000
POST,Agregar Item,41898,18198,1300.0,3255.785066057852,0.6254999898374081,34526.389700360596,90.70697885340589,52.45238438750513,22.782197028111565,1300,1900,7500,8800,9800,10000,11000,12000,21000,26000,35000
PUT,Cerrar Mesa,16578,6579,2000.0,4712.0709787778305,0.6353999488055706,28142.005200032145,36.35360115816142,20.754108271899852,8.236293782170897,2000,8500,9200,9600,10000,11000,13000,14000,23000,27000,28000
,Aggregated,143169,38722,1200.0,3643.0774740569254,0.47950027510523796,34526.389700360596,266.1470010966061,179.23422169016948,48.47632890001846,1200,4600,8300,8800,9800,11000,12000,14000,24000,26000,35000
