run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.3;45.3;0.08119;0.00284458
2;11.4;11.4;44.7;44.7;0.0825;0.00281401
3;11.4;11.4;44.4;44.4;0.08286;0.00293225
4;11.3;11.3;44.3;44.3;0.08303;0.00293118
5;11.7;11.7;45.8;45.8;0.08038;0.00271352
6;11.6;11.6;45.1;45.1;0.08126;0.00295187
7;11.4;11.4;44.7;44.7;0.08237;0.00281451
8;11.7;11.7;45.7;45.7;0.08047;0.00275551
9;11.6;11.6;45.5;45.5;0.08096;0.00265543
10;11.4;11.4;44.4;44.4;0.08276;0.00294006
