run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.3;45.3;0.08106;0.00278466
2;11.5;11.5;45.0;45.0;0.0818;0.00281131
3;11.7;11.7;45.9;45.9;0.08021;0.00275949
4;11.4;11.4;44.5;44.5;0.08274;0.00288355
5;11.5;11.5;44.9;44.9;0.08187;0.00285915
6;11.6;11.6;45.2;45.2;0.0813;0.00284511
7;11.6;11.6;45.5;45.5;0.08106;0.00270372
8;11.6;11.6;45.5;45.5;0.08098;0.00272764
9;11.6;11.6;45.2;45.2;0.08143;0.00279443
10;11.7;11.7;45.6;45.6;0.08065;0.00276412
