run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;6892;6892;26.9;26.9;0.127;0.00966026
2;7467;7467;29.2;29.2;0.11937;0
3;8040;8040;31.4;31.4;0.11621;0.00434637
4;7650;7650;29.9;29.9;0.11674;0.00665786
5;8584;8584;33.5;33.5;0.10525;0.00693323
6;8567;8567;33.5;33.5;0.10746;0.00557272
7;7781;7781;30.4;30.4;0.12013;0.0045104
8;8539;8539;33.4;33.4;0.10621;0.00474482
9;8045;8045;31.4;31.4;0.11358;0.00617063
10;8636;8636;33.7;33.7;0.10755;0.00475995
