run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13724160;45252;1769592;0;0;1708;13400
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13684436;45460;1776708;0;0;1738;13363
3;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;13674540;45604;1785320;0;0;1742;13350
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13578728;45728;1808180;0;0;1809;13261
5;0,000016;1;1024KiB;128MiB;128;0.0072;0.04;0.05;1.12;0;13458576;45976;1814764;0;0;1952;13112
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13356120;46076;1821080;0;0;2016;13042
7;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.11;0;13262040;46228;1826144;0;0;2121;12931
8;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;13741168;46324;1830816;0;0;1737;13311
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13633168;46420;1836104;0;0;1731;13312
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13635316;46572;1841472;0;0;1727;13311
