run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;26831394205;15375791715;2527292067;352946717;6.40;5050.00;30567.20;40.00;14.00;45.00;0.00;.63;38.01;4.24;4.79;4.95;6.40;2.60
2;28478080460;21124960419;2404794768;352968414;11.60;4862.00;32710.00;40.80;12.80;45.80;0.00;.69;44.26;5.77;5.13;5.06;11.60;2.60
3;31714087545;28028268892;2479810154;375413176;12.60;4585.60;31416.00;40.40;11.40;47.40;0.00;.66;45.16;6.61;5.42;5.15;12.60;3.60
4;34767496139;35490911842;2538295717;394674929;12.20;4729.80;34708.00;42.40;11.40;45.20;0.00;.62;44.68;5.38;5.26;5.12;12.20;3.20
5;36007037823;38322984365;2533499503;400664198;8.20;5192.80;40033.20;43.60;11.60;43.80;0.00;.39;36.08;6.37;5.36;5.15;8.20;5.60
6;36910350291;44717495700;2460125047;409901896;10.00;5494.60;28325.60;51.20;12.00;36.60;0.00;.36;57.17;7.19;6.03;5.41;10.00;6.60
7;39770725019;45569456488;2719044450;437063487;8.20;5032.80;41197.20;45.20;11.40;42.20;0.00;.70;36.13;6.98;6.39;5.60;8.20;3.80
8;43549965581;58368540891;2598131090;457121087;8.00;4644.20;36701.60;46.60;11.60;41.20;0.00;.63;36.99;7.56;6.51;5.70;8.00;3.80
9;39117810847;50623815839;2475220195;422138004;7.20;4184.00;31631.20;39.80;9.80;49.60;0.00;.46;42.46;5.91;6.28;5.68;7.20;3.20
10;44662553273;60291441389;2683572081;470004474;5.40;5456.40;40377.80;48.00;10.40;41.00;0.00;.56;43.40;5.81;6.14;5.68;5.40;3.80
