run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;28393190931;10613513612;2109595732;108783061;1.00;17462.00;40177.40;14.40;6.20;79.40;0.00;0;78.43;1.44;1.30;1.11;1.00;1.00
2;30207240125;10984855594;2168392038;113524026;1.00;19823.60;35468.20;14.60;6.80;78.80;0.00;0;76.12;1.90;1.39;1.14;1.00;1.00
3;30370461386;11058082745;2213310171;118775518;3.60;21764.60;36921.60;15.20;7.40;77.60;0.00;0;76.95;1.19;1.29;1.12;3.60;1.00
4;30643976821;10912802920;2182714222;115983762;2.80;20762.80;34050.60;14.80;6.80;78.40;0.00;0;77.11;1.26;1.31;1.14;2.80;1.00
5;30878549234;11240368676;2245594665;121505048;2.00;20901.40;35930.60;15.20;6.80;77.80;0.00;0;77.90;1.32;1.30;1.15;2.00;1.20
6;30212369340;10960750554;2207089252;118378807;4.40;20663.80;34963.00;14.00;7.00;79.20;0.00;.03;76.26;1.92;1.48;1.22;4.40;1.20
7;30627971659;10987507492;2200619040;120855698;1.60;19807.00;34670.80;14.00;6.80;79.20;0.00;0;77.28;1.33;1.43;1.22;1.60;1.20
8;30429601152;10691324950;2142942200;120852015;3.20;21016.00;35055.00;14.80;7.00;78.20;0.00;0;79.05;1.91;1.54;1.27;3.20;1.00
9;31202955821;11088101785;2211681861;128693811;2.20;23390.60;38242.60;16.20;7.60;76.40;0.00;0;76.30;2.06;1.65;1.32;2.20;1.20
10;31659528256;11232784924;2240226271;131504262;3.00;21180.20;34526.80;14.40;7.00;78.60;0.00;0;75.99;1.82;1.66;1.34;3.00;1.00
