run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7614;7614;29.7;29.7;0.119;0.00761145
2;7276;7276;28.4;28.4;0.12154;0.00804735
3;7569;7569;29.6;29.6;0.1219;0.00595791
4;7398;7398;28.9;28.9;0.11813;0.00749088
5;7252;7252;28.3;28.3;0.12324;0.00653389
6;8701;8701;34.0;34.0;0.10535;0.00594848
7;7833;7833;30.6;30.6;0.11539;0.00663019
8;8619;8619;33.7;33.7;0.10516;0.00664906
9;8719;8719;34.1;34.1;0.10461;0.00612067
10;8561;8561;33.4;33.4;0.10057;0.0101354
