run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15633780;15688;394096;0;0;647;15265
2;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15624732;15736;394176;0;0;655;15256
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15623128;15792;394140;0;0;656;15255
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15629292;15840;394160;0;0;651;15261
5;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15626216;15900;394112;0;0;652;15259
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.07;0;15626312;15956;394224;0;0;653;15258
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15616592;15996;394184;0;0;663;15248
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15613304;16052;394268;0;0;666;15245
9;0,000000;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.79;0;15609576;16100;394240;0;0;658;15253
10;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.05;0;15609196;16156;394264;0;0;674;15237
