run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5609;5609;21.9;21.9;0.17209;0.00368572
2;5831;5831;22.8;22.8;0.16542;0.00355053
3;5643;5643;22.0;22.0;0.17111;0.00357117
4;5693;5693;22.2;22.2;0.16969;0.00352449
5;5522;5522;21.6;21.6;0.17483;0.00369227
6;5428;5428;21.2;21.2;0.17789;0.00366194
7;6098;6098;23.8;23.8;0.15809;0.00336933
8;5802;5802;22.7;22.7;0.16646;0.00349499
9;5633;5633;22.0;22.0;0.17158;0.00351346
10;5526;5526;21.6;21.6;0.17491;0.00360698
