run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;85.3;71.6;8;6,25;14,62;14,88;14,25;16,12;enp6s18;11782;13444
2;85.9;72.1;8;8,75;15,25;14,88;14,50;17,00;enp6s18;10707;12116
3;85.2;71.4;8;7,50;14,62;14,88;14,50;16,50;enp6s18;12080;14009
4;85.4;71.7;8;3,75;14,75;15,00;14,38;17,38;enp6s18;10838;12325
5;84.8;71.2;8;5,00;15,00;15,00;14,25;16,75;enp6s18;11563;13062
6;81.6;68.4;8;6,25;14,88;15,12;14,38;17,38;enp6s18;8090;9326
7;84.1;70.6;8;7,50;14,88;14,88;14,00;17,00;enp6s18;10886;12532
8;85.1;71.4;8;3,75;14,62;14,75;14,50;16,38;enp6s18;11608;13290
9;85.2;71.5;8;7,50;15,25;14,75;14,38;16,25;enp6s18;8123;9843
10;85.2;71.5;8;6,25;14,75;14,75;14,50;16,12;enp6s18;11970;13806
