run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15492064;28616;445640;0;0;720;15131
2;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15486996;28664;445676;0;0;729;15122
3;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.07;0;15489100;28712;445660;0;0;718;15133
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.07;0;15488572;28768;445680;0;0;723;15127
5;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.11;0;15481128;28816;445692;0;0;740;15110
6;0,000000;1;1024KiB;128MiB;128;0.0062;0.04;0.05;0.08;0;15475748;28872;445676;0;0;738;15113
7;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15465860;28920;445672;0;0;737;15113
8;0,000000;1;1024KiB;128MiB;128;0.0092;0.05;0.07;0.11;0;15487932;28976;445664;0;0;719;15131
9;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.07;0;15482392;29024;445664;0;0;720;15130
10;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15406348;29088;445680;0;0;780;15070
