Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,57558,2800,16,34.83163054653101,0.32079999800771475,1024.7848000144586,117.02460127176066,75.81124353085063,3.687957918732092,16,23,31,38,71,120,250,370,740,840,1000
GET,/Mesas,14157,686,16,35.94876675872021,0.3247000277042389,1097.338400024455,1520.9662357844177,18.646578662675083,0.9035496900893626,16,24,31,38,70,120,260,400,730,1000,1100
GET,/Pedidos/5925,43017,2063,17,35.53896593655211,0.3233000170439482,1219.967800017912,342.7351977125322,56.658887782178006,2.7172347094086806,17,24,32,39,71,120,240,370,730,850,1200
GET,/Productos,57558,618,13,21.26630677238994,0.5091999773867428,1085.2209000149742,741.9472532054623,75.81124353085063,0.8139849977772975,13,18,22,26,40,59,100,150,350,690,1100
PUT,Abrir Mesa,57557,683,21,30.44402356446042,0.63699996098876,2030.2657000138424,163.38050975554668,75.80992640302252,0.8995983066050067,21,27,33,38,57,80,130,170,470,1800,2000
POST,Agregar Item,142837,5153,19,26.701859116293654,0.7530999719165266,1088.876799971331,104.64615610801123,188.13458758497708,6.787159698295168,19,24,28,33,49,70,110,150,340,1000,1100
PUT,Cerrar Mesa,56874,1535,18,25.97542199074567,0.36120001459494233,2198.256000003312,58.645743221858844,74.9103280964175,2.0217912161620575,18,22,27,30,46,68,110,150,400,1200,2200
,Aggregated,429558,13538,18,28.657824391801547,0.32079999800771475,2198.256000003312,263.9990734662141,565.7827955909714,17.831276537069666,18,23,29,33,53,81,140,210,600,1000,2200
