run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;37419724197;15316674676;2759211415;175308433;3.00;24546.80;58323.40;21.80;8.20;69.80;0.00;0;63.16;2.52;2.08;1.97;3.00;1.20
2;18425418900;7628466603;1355712308;57851725;1.00;3253.80;5217.40;4.00;1.80;94.00;0.00;0;96.77;1.28;1.81;1.88;1.00;1.20
3;49605785625;29699468519;2699285450;206744499;1.60;21900.60;82362.60;21.80;8.00;69.80;0.00;0;76.84;1.79;1.84;1.89;1.60;1.00
4;40920691320;17149825094;2875300627;182086928;5.20;20687.00;54969.20;19.40;7.40;73.20;0.00;0;63.67;2.26;1.91;1.91;5.20;1.20
5;39096439945;16241924020;2662907047;157448649;3.40;17141.20;78320.20;16.40;7.20;76.00;0.00;0;75.75;3.65;2.33;2.05;3.40;1.40
6;47224952678;17643094714;3336343052;206504893;3.00;26696.60;72693.00;22.20;10.00;68.00;0.00;0;64.40;3.00;2.39;2.09;3.00;1.00
7;50290401213;18363746218;3565170320;216735567;5.00;29710.60;74116.60;24.20;10.40;65.20;0.00;0;61.09;3.56;2.69;2.21;5.00;1.60
8;51446410888;18753234014;3607777452;220383817;4.00;29033.60;74483.40;24.40;10.00;65.60;0.00;0;62.91;3.51;2.81;2.27;4.00;1.20
9;43980877227;18726499241;2944947417;179101839;3.20;24455.80;77599.40;23.00;8.60;68.40;0.00;0;65.84;4.84;3.29;2.47;3.20;1.20
10;46487400020;19986006230;3104942283;194931797;5.00;25142.60;81975.20;23.00;9.60;67.20;0.00;0;68.47;4.28;3.40;2.56;5.00;1.00
