run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;16973152184;6237426582;1262721148;68291087;1.00;11290.40;23591.60;10.00;4.20;85.60;0.00;0;87.27;0.46;0.45;0.92;1.00;1.00
2;17874063288;6432097484;1287798438;69460449;2.60;12208.40;22822.00;10.40;4.20;85.20;0.00;.03;87.00;0.79;0.60;0.95;2.60;1.00
3;17760603720;6436801301;1298103627;71271965;2.60;11702.00;20890.00;9.20;3.60;87.20;0.00;0;87.21;1.06;0.71;0.96;2.60;1.20
4;18670475476;6704222209;1350265242;72563935;1.00;13093.20;23342.80;9.80;4.20;85.40;0.00;0;86.68;0.89;0.70;0.95;1.00;1.00
5;19032731353;6783860965;1373344436;74139825;1.00;13299.20;21179.60;9.80;4.20;85.80;0.00;0;86.07;0.65;0.70;0.93;1.00;1.00
6;18855706819;6717807439;1354662383;74407481;1.40;12674.60;23048.80;10.20;4.40;85.60;0.00;0;86.74;0.95;0.77;0.94;1.40;1.00
7;18184002760;6563002382;1330492110;72620421;4.40;12793.20;22483.60;10.20;4.60;84.80;0.00;0;86.70;1.16;0.82;0.95;4.40;1.00
8;18803486262;6737512857;1362682164;77268410;2.60;13603.40;22827.80;11.40;4.40;84.20;0.00;0;86.32;0.76;0.78;0.92;2.60;1.00
9;19072659774;6857163733;1377641516;78966872;1.20;13242.80;21989.60;9.80;4.40;85.60;0.00;0;85.58;0.76;0.80;0.92;1.20;1.20
10;19181741846;6779903644;1367849540;76946332;1.00;12789.20;22193.20;9.60;4.20;86.00;0.00;0;86.51;0.41;0.69;0.88;1.00;1.20
