run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0064;0.03;0.05;0.11;0;15440524;38852;455592;0;0;758;15078
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15448508;39052;458104;0;0;749;15084
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15446392;39084;458148;0;0;751;15082
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15439368;39116;458112;0;0;757;15076
5;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.06;0;15439772;39148;458176;0;0;757;15076
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15431860;39180;458080;0;0;765;15068
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15433648;39212;458108;0;0;762;15070
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15430072;39260;458116;0;0;765;15068
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15431136;39292;458160;0;0;764;15068
10;0,000000;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.10;0;15453944;39324;458152;0;0;743;15089
