run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;40071251595;14504097135;2927041004;159503974;1.60;24336.00;53859.20;19.40;7.40;73.20;0.00;.03;69.44;1.40;1.33;1.36;1.60;1.00
2;42443312041;15056766616;3019609471;168318208;3.40;28400.20;52899.00;20.20;8.60;71.20;0.00;0;69.25;2.26;1.55;1.44;3.40;1.00
3;42903557850;15311366843;3080345287;177560446;2.00;26801.40;50949.60;19.40;8.20;71.80;0.00;0;69.09;2.50;1.71;1.50;2.00;1.20
4;39943472902;15220835302;2858802164;175144679;3.80;26146.80;57988.60;20.80;8.20;71.00;0.00;0;67.47;2.09;1.74;1.52;3.80;1.20
5;43410380968;15533014431;3118854067;187185835;4.80;28307.20;51912.40;20.00;8.80;70.80;0.00;0;66.31;1.79;1.70;1.52;4.80;1.00
6;43792519888;15497010910;3090748280;188436643;4.80;27804.20;50023.00;21.40;8.60;70.00;0.00;0;66.27;2.43;1.89;1.60;4.80;1.40
7;43508839943;15784361484;3031552420;190740634;3.60;27957.40;51362.20;21.00;8.80;69.80;0.00;0;67.69;1.61;1.77;1.57;3.60;1.00
8;44330616394;15904231107;3107812543;200861335;2.80;27572.40;50613.00;20.20;9.20;69.60;0.00;0;65.93;2.61;2.04;1.67;2.80;1.40
9;44264607238;15859566684;3066409635;194537114;4.00;28212.40;51214.80;21.40;9.40;69.00;0.00;0;66.40;2.09;1.97;1.67;4.00;1.20
10;44552037528;15780324966;3064142477;205622648;2.20;28507.60;53860.60;21.40;8.40;69.80;0.00;0;66.67;1.55;1.86;1.65;2.20;1.20
