run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;157;132;8;3,75;15,12;15,12;14,12;17,88;enp6s18;9066;10387
2;184;154;8;2,50;14,62;14,88;14,25;16,50;enp6s18;8643;9931
3;258;217;8;2,50;15,25;15,00;13,88;17,62;enp6s18;6590;7514
4;223;187;8;3,75;14,62;14,50;13,88;16,38;enp6s18;6891;8080
5;209;175;8;3,75;14,50;15,12;14,25;17,00;enp6s18;8415;9691
6;243;204;8;7,50;14,75;15,00;14,12;17,38;enp6s18;12811;14827
7;184;155;8;7,50;14,50;15,12;14,00;17,12;enp6s18;7451;8690
8;186;156;8;2,50;14,62;15,00;14,00;18,00;enp6s18;7736;9017
9;178;149;8;3,75;14,00;14,00;12,62;15,62;enp6s18;9210;10744
10;198;166;8;7,50;14,75;14,50;13,62;15,62;enp6s18;8352;9545
