run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;6870;6870;26.8;26.8;0.13698;0.00567614
2;7398;7398;28.9;28.9;0.12244;0.00759732
3;7529;7529;29.4;29.4;0.12057;0.00681577
4;8025;8025;31.3;31.3;0.11336;0.00648768
5;7600;7600;29.7;29.7;0.11939;0.00550083
6;8443;8443;33.0;33.0;0.10674;0.00410886
7;2893;2893;11.3;11.3;0.33173;0.00849536
8;8602;8602;33.6;33.6;0.10547;0.00647207
9;9467;9467;37.0;37.0;0.09798;0.00452958
10;8521;8521;33.3;33.3;0.10394;0.00634664
