run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7990;7990;31.2;31.2;0.11369;0.00566988
2;7881;7881;30.8;30.8;0.11435;0.00734647
3;7828;7828;30.6;30.6;0.11252;0.00800071
4;7696;7696;30.1;30.1;0.11546;0.00731293
5;8163;8163;31.9;31.9;0.11203;0.00649772
6;8660;8660;33.8;33.8;0.10658;0.00542681
7;8944;8944;34.9;34.9;0.09809;0.00674714
8;8969;8969;35.0;35.0;0.09995;0.00714825
9;8579;8579;33.5;33.5;0.1004;0.01009
10;7945;7945;31.0;31.0;0.10992;0.0101946
