run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;0;0;8;7,50;15,12;15,50;14,38;20,12;enp6s18;6474;7057
2;24.6;20.7;8;5,00;14,62;14,75;14,25;17,25;enp6s18;7068;8237
3;33.4;28.0;8;6,25;15,50;14,75;14,38;16,50;enp6s18;8361;9681
4;31.1;26.1;8;8,75;15,00;14,75;14,25;16,38;enp6s18;7880;9073
5;29.7;24.9;8;6,25;14,62;14,62;13,88;15,25;enp6s18;7238;8238
6;28.8;24.2;8;10,00;15,25;14,75;13,88;16,00;enp6s18;6924;8002
7;18.5;15.5;8;8,75;16,00;15,00;14,38;16,62;enp6s18;6460;7455
8;24.8;20.8;8;8,75;14,88;14,62;14,25;16,12;enp6s18;7278;8405
9;29.9;25.1;8;6,25;14,88;14,88;14,38;16,25;enp6s18;7477;8845
10;16.7;14.0;8;7,50;15,38;14,75;13,38;17,00;enp6s18;5167;6020
