run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.08;0;15604660;16444;394732;0;0;675;15236
2;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.06;0;15618008;16484;394792;0;0;662;15248
3;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.07;0;15609484;16548;394788;0;0;656;15254
4;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.07;0;15610000;16596;394776;0;0;669;15241
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.04;0;15614548;16644;394816;0;0;664;15246
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15620120;16692;394832;0;0;659;15251
7;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15615460;16740;394800;0;0;663;15247
8;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.07;0;15624312;16804;394828;0;0;655;15255
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15618936;16868;394896;0;0;660;15250
10;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.10;0;15616320;16924;394880;0;0;666;15244
