run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;21779778081;7837807691;1561346825;77574603;1.60;16357.20;26040.20;11.20;5.20;83.60;0.00;0;82.95;0.71;0.74;0.60;1.60;1.00
2;21454786014;7676897209;1554450379;76394762;1.80;8697.40;11150.40;6.00;3.00;90.60;0.00;0;86.22;1.13;0.84;0.64;1.80;1.00
3;24752384628;8965656332;1796649967;92456024;1.20;14213.80;22039.60;9.00;4.40;86.40;0.00;0;83.42;0.80;0.79;0.64;1.20;1.00
4;24328992849;8776389314;1760472027;90766616;1.60;15634.40;26488.80;11.00;5.20;83.80;0.00;0;82.31;0.65;0.76;0.63;1.60;1.00
5;23909206299;8789915508;1772583992;90664540;2.00;16225.40;26074.60;10.40;4.80;84.80;0.00;0;82.64;0.98;0.86;0.67;2.00;1.00
6;24088361509;8894219380;1795817907;89384207;3.60;15556.20;25782.20;10.40;4.80;84.80;0.00;0;81.72;0.79;0.83;0.68;3.60;1.00
7;24095194901;8866227403;1799291860;93133698;1.40;16696.80;27326.60;12.80;5.00;82.40;0.00;0;81.36;0.92;0.85;0.69;1.40;1.00
8;23987058409;8717591976;1765909515;93842216;1.40;16744.80;27770.60;11.80;5.00;82.80;0.00;0;83.68;1.05;0.91;0.72;1.40;1.00
9;23148860823;8588043387;1739326435;92476559;2.00;14686.20;24028.80;10.60;4.60;84.80;0.00;0;82.79;0.94;0.93;0.74;2.00;1.00
10;24536086463;8860542216;1804052060;97086749;4.00;14161.60;22410.20;10.00;4.40;86.00;0.00;0;82.26;1.23;1.00;0.77;4.00;1.20
