run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15471812;28136;458232;0;0;724;15119
2;0,000000;1;1024KiB;128MiB;128;0.0058;0.03;0.04;0.09;0;15472988;28192;458260;0;0;722;15121
3;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15478792;28232;458256;0;0;729;15113
4;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15473964;28272;458260;0;0;733;15110
5;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.07;0;15479216;28320;458264;0;0;729;15114
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.07;0;15472876;28384;458280;0;0;735;15108
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15463784;28432;458272;0;0;744;15099
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15466276;28464;458272;0;0;739;15103
9;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15455344;28520;458276;0;0;750;15093
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.10;0;15468788;28568;458284;0;0;738;15104
