run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12753916;69156;2147500;0;0;2236;12491
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;12842136;69288;2148760;0;0;2185;12540
3;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.33;0;12825588;69384;2150268;0;0;2200;12524
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12824952;69488;2151864;0;0;2199;12524
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;12832936;69584;2153340;0;0;2189;12532
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12832332;69728;2155060;0;0;2190;12529
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12808932;69848;2156700;0;0;2209;12508
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;12811172;69944;2158172;0;0;2197;12519
9;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.09;0;12836836;70048;2159692;0;0;2179;12535
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12827540;70144;2161212;0;0;2192;12521
