run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4881;4881;19.1;19.1;0.19724;0.00459895
2;5727;5727;22.4;22.4;0.16826;0.00360751
3;4765;4765;18.6;18.6;0.20238;0.0043389
4;4547;4547;17.8;17.8;0.21239;0.00446281
5;4774;4774;18.6;18.6;0.2018;0.00441841
6;3773;3773;14.7;14.7;0.25804;0.00399762
7;6451;6451;25.2;25.2;0.15028;0.00276489
8;4961;4961;19.4;19.4;0.19381;0.00441661
9;4792;4792;18.7;18.7;0.20075;0.0045265
10;4898;4898;19.1;19.1;0.19625;0.00450401
